Company,Product,TypeName,Inches,ScreenResolution,Ram,OpSys,Cpu Brand,Cpu Model,Cpu Rate,HD,SSD,HDD,Flash Storage,Hybrid,Gpu Brand,Gpu Model,Unnamed: 17,Price_euros
Google,Product_711,2 in 1 Convertible,12.1,Touchscreen / Quad HD+ 3200x1800,32GB,Linux,Intel,Core i5 6642U,3.0GHz,128.0,512,500.0,32.0,1.0,AMD,GeForce 1510,,400.28
Lenovo,Product_262,Workstation,12.9,IPS Panel Touchscreen 2560x1440,4GB,Windows 7,AMD,Core i3 7151U,2.2GHz,128.0,512,500.0,128.0,0.0,Nvidia,Radeon 1651,,1075.06
Acer,Product_228,Netbook,13.8,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,Windows 7,Intel,Core i3 4253U,1.4GHz,128.0,0,1000.0,128.0,1.0,Nvidia,HD Graphics 1375,,466.51
Toshiba,Product_404,2 in 1 Convertible,16.7,IPS Panel 2560x1440,4GB,Windows 10 S,AMD,Core i5 4072U,1.5GHz,0.0,256,0.0,32.0,1.0,AMD,GeForce 1138,,1482.62
Toshiba,Product_473,Ultrabook,11.7,IPS Panel Retina Display 2304x1440,4GB,Windows 10 S,AMD,Core i3 3809U,1.3GHz,0.0,256,0.0,64.0,1.0,AMD,HD Graphics 1196,,1514.89
Apple,Product_1,Ultrabook,12.2,Touchscreen / 4K Ultra HD 3840x2160,16GB,Chrome OS,Intel,Core i3 5633U,4.0GHz,128.0,512,500.0,64.0,1.0,Intel,GeForce 1177,,841.09
Apple,Product_284,Notebook,14.7,Touchscreen 2400x1600,8GB,Mac OS X,AMD,Core i7 8061U,1.6GHz,256.0,0,500.0,0.0,1.0,Nvidia,GeForce 1847,,1895.05
LG,Product_223,Ultrabook,12.0,Quad HD+ 3200x1800,4GB,Mac OS X,Intel,Core i3 4009U,3.1GHz,128.0,0,500.0,0.0,1.0,Nvidia,GeForce 1557,,1318.97
Dell,Product_455,Ultrabook,11.6,IPS Panel Retina Display 2304x1440,16GB,Linux,AMD,Core i9 7907U,2.1GHz,128.0,1024,500.0,64.0,1.0,Intel,GeForce 1560,,593.98
Asus,Product_429,Netbook,14.0,IPS Panel 4K Ultra HD 3840x2160,4GB,Windows 7,AMD,Core i9 7619U,2.8GHz,256.0,128,1000.0,32.0,0.0,Intel,HD Graphics 1680,,446.12
Mediacom,Product_787,Gaming,14.0,IPS Panel Quad HD+ / Touchscreen 3200x1800,4GB,Windows 7,Intel,Core i3 4716U,2.1GHz,0.0,512,500.0,32.0,1.0,Intel,HD Graphics 1592,,1751.39
Huawei,Product_411,2 in 1 Convertible,16.7,Touchscreen / Quad HD+ 3200x1800,32GB,Chrome OS,AMD,Core i3 5666U,2.2GHz,0.0,512,1000.0,64.0,0.0,Intel,HD Graphics 843,,545.72
Acer,Product_533,Gaming,15.7,Touchscreen / Full HD 1920x1080,16GB,Chrome OS,Intel,Core i7 4195U,3.7GHz,128.0,128,0.0,64.0,0.0,Nvidia,GeForce 1242,,606.6
Huawei,Product_774,Gaming,14.7,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,32GB,Windows 7,Intel,Core i3 7747U,3.2GHz,512.0,256,1000.0,128.0,0.0,AMD,Radeon 1074,,1841.8
Google,Product_103,2 in 1 Convertible,12.1,1600x900,8GB,Windows 10 S,AMD,Core i5 4384U,2.8GHz,128.0,256,1000.0,32.0,0.0,AMD,Radeon 1046,,1340.47
Acer,Product_434,Ultrabook,14.9,Quad HD+ 3200x1800,32GB,Chrome OS,AMD,Core i5 8363U,2.9GHz,256.0,1024,1000.0,64.0,1.0,AMD,Radeon 743,,916.77
Microsoft,Product_8,Ultrabook,13.9,Full HD 1920x1080,32GB,Windows 7,Intel,Core i3 4696U,2.7GHz,0.0,0,0.0,0.0,1.0,AMD,GeForce 1748,,1134.45
Apple,Product_666,Notebook,15.4,IPS Panel 4K Ultra HD 3840x2160,8GB,Linux,Intel,Core i7 3390U,1.3GHz,0.0,256,0.0,128.0,1.0,AMD,HD Graphics 1287,,1358.79
HP,Product_376,Gaming,11.8,IPS Panel Full HD 1920x1200,16GB,No OS,AMD,Core i3 7810U,1.6GHz,512.0,512,1000.0,128.0,1.0,Intel,Radeon 687,,711.51
HP,Product_330,Gaming,16.2,Quad HD+ 3200x1800,16GB,No OS,AMD,Core i7 4373U,2.3GHz,256.0,1024,500.0,0.0,0.0,Intel,HD Graphics 649,,1874.54
Toshiba,Product_393,Gaming,16.3,Quad HD+ 3200x1800,32GB,Windows 10,AMD,Core i9 6362U,3.8GHz,128.0,1024,0.0,0.0,0.0,Nvidia,GeForce 1933,,1905.78
Samsung,Product_462,Workstation,11.3,4K Ultra HD / Touchscreen 3840x2160,32GB,No OS,Intel,Core i5 8330U,1.6GHz,512.0,512,1000.0,128.0,0.0,Nvidia,Radeon 952,,1344.66
Dell,Product_349,Notebook,15.8,IPS Panel Full HD 1366x768,4GB,No OS,AMD,Core i9 8121U,3.1GHz,256.0,128,0.0,32.0,1.0,Intel,GeForce 823,,867.59
HP,Product_95,Ultrabook,11.7,4K Ultra HD / Touchscreen 3840x2160,32GB,Linux,Intel,Core i5 3537U,2.3GHz,128.0,128,500.0,128.0,0.0,Intel,HD Graphics 645,,1976.79
Fujitsu,Product_567,Netbook,14.8,Quad HD+ 3200x1800,4GB,No OS,AMD,Core i7 3922U,2.7GHz,0.0,0,0.0,32.0,1.0,Intel,Radeon 1425,,1178.8
Toshiba,Product_220,Gaming,16.6,1366x768,8GB,Windows 10 S,AMD,Core i7 6071U,3.0GHz,256.0,128,500.0,64.0,1.0,AMD,GeForce 654,,1798.23
Google,Product_364,Notebook,14.3,Full HD 1920x1080,16GB,Linux,Intel,Core i7 5521U,1.7GHz,128.0,256,0.0,64.0,1.0,AMD,HD Graphics 880,,1223.7
Microsoft,Product_847,Notebook,15.1,4K Ultra HD / Touchscreen 3840x2160,16GB,Linux,AMD,Core i7 5038U,2.2GHz,256.0,1024,500.0,64.0,1.0,Nvidia,HD Graphics 852,,1789.5
Samsung,Product_755,Ultrabook,13.5,1600x900,16GB,Mac OS X,Intel,Core i9 6721U,2.3GHz,0.0,512,0.0,32.0,1.0,Nvidia,Radeon 1358,,1300.02
Asus,Product_222,Netbook,15.1,Full HD 1920x1080,16GB,Mac OS X,AMD,Core i7 5040U,1.6GHz,0.0,512,0.0,32.0,0.0,Nvidia,Radeon 1520,,1361.58
Asus,Product_18,Netbook,16.8,IPS Panel Full HD / Touchscreen 1920x1080,8GB,Windows 10 S,AMD,Core i3 8370U,2.0GHz,512.0,128,500.0,64.0,0.0,Intel,GeForce 1528,,502.31
Acer,Product_218,Notebook,12.3,Full HD / Touchscreen 1920x1080,4GB,Chrome OS,AMD,Core i9 3201U,3.2GHz,512.0,512,0.0,64.0,1.0,Nvidia,HD Graphics 546,,415.61
MSI,Product_791,Gaming,11.0,IPS Panel Full HD 2560x1440,16GB,No OS,AMD,Core i3 8736U,2.9GHz,128.0,512,0.0,64.0,0.0,AMD,HD Graphics 1201,,1363.93
Lenovo,Product_502,Notebook,16.2,1366x768,4GB,Chrome OS,Intel,Core i7 5401U,2.8GHz,256.0,512,0.0,64.0,1.0,Nvidia,Radeon 1877,,1787.45
Google,Product_332,Gaming,13.2,IPS Panel Full HD 1920x1080,16GB,No OS,Intel,Core i9 5955U,3.1GHz,128.0,512,0.0,64.0,1.0,AMD,Radeon 620,,1863.84
LG,Product_436,Workstation,11.3,IPS Panel 4K Ultra HD 3840x2160,8GB,Mac OS X,AMD,Core i5 4248U,,0.0,512,500.0,0.0,0.0,Nvidia,GeForce 701,,1298.41
Xiaomi,Product_755,Netbook,16.4,IPS Panel Full HD 1920x1080,4GB,Chrome OS,AMD,Core i3 8057U,2.4GHz,0.0,256,0.0,32.0,1.0,Nvidia,HD Graphics 610,,1600.17
Acer,Product_55,Workstation,12.0,IPS Panel Full HD 1366x768,16GB,No OS,Intel,Core i9 4418U,1.9GHz,0.0,256,1000.0,64.0,0.0,Nvidia,HD Graphics 795,,1705.85
LG,Product_734,Notebook,16.9,Quad HD+ / Touchscreen 3200x1800,16GB,Windows 10,AMD,Core i7 3510U,1.3GHz,128.0,1024,500.0,0.0,1.0,Intel,Radeon 1299,,1689.18
Fujitsu,Product_448,2 in 1 Convertible,14.6,1366x768,8GB,Mac OS X,Intel,Core i5 3250U,3.4GHz,0.0,128,500.0,128.0,0.0,Intel,HD Graphics 786,,644.35
Fujitsu,Product_442,Workstation,17.0,Full HD 1920x1080,4GB,Windows 10 S,AMD,Core i7 8070U,3.8GHz,0.0,512,500.0,32.0,0.0,Nvidia,GeForce 1304,,870.13
Toshiba,Product_489,Notebook,15.7,4K Ultra HD / Touchscreen 3840x2160,16GB,Windows 10,AMD,Core i3 6741U,2.9GHz,256.0,1024,0.0,0.0,1.0,Intel,GeForce 1469,,798.29
HP,Product_995,Notebook,16.7,IPS Panel Full HD 1920x1200,4GB,No OS,Intel,Core i3 5823U,3.8GHz,256.0,0,0.0,32.0,1.0,Intel,Radeon 1994,,952.9
Google,Product_18,Workstation,11.8,IPS Panel Full HD / Touchscreen 1920x1080,8GB,Linux,AMD,Core i7 4336U,2.1GHz,256.0,512,0.0,128.0,0.0,Nvidia,GeForce 1861,,1071.22
Lenovo,Product_929,Gaming,15.9,Quad HD+ / Touchscreen 3200x1800,8GB,Windows 10 S,Intel,Core i3 4891U,2.5GHz,256.0,256,1000.0,32.0,0.0,Nvidia,HD Graphics 1216,,977.07
Xiaomi,Product_197,2 in 1 Convertible,12.1,IPS Panel Retina Display 2304x1440,8GB,Linux,AMD,Core i5 8490U,2.6GHz,256.0,0,1000.0,64.0,0.0,Intel,Radeon 1861,,1705.82
MSI,Product_121,2 in 1 Convertible,12.5,Touchscreen 2400x1600,32GB,Windows 7,AMD,Core i7 7064U,2.3GHz,256.0,0,500.0,0.0,1.0,AMD,GeForce 1371,,1923.21
Dell,Product_442,Netbook,13.9,Touchscreen 2256x1504,32GB,Chrome OS,AMD,Core i5 3605U,1.7GHz,0.0,1024,0.0,0.0,1.0,Intel,HD Graphics 1288,,693.16
Xiaomi,Product_838,Workstation,14.6,1920x1080,4GB,No OS,Intel,Core i7 6217U,1.1GHz,256.0,1024,1000.0,64.0,0.0,Intel,GeForce 590,,1816.48
MSI,Product_981,Gaming,16.6,IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,Mac OS X,AMD,Core i3 6781U,1.7GHz,256.0,256,1000.0,128.0,1.0,Nvidia,GeForce 1295,,452.09
HP,Product_393,Ultrabook,14.9,IPS Panel Full HD 1920x1200,32GB,No OS,AMD,Core i7 4648U,2.3GHz,0.0,128,0.0,64.0,0.0,Intel,GeForce 971,,1558.12
HP,Product_693,Workstation,12.7,Full HD 1920x1080,8GB,Windows 10,AMD,Core i9 4195U,2.3GHz,0.0,1024,0.0,64.0,0.0,AMD,HD Graphics 1667,,1730.69
Razer,Product_923,2 in 1 Convertible,15.3,4K Ultra HD / Touchscreen 3840x2160,16GB,Chrome OS,AMD,Core i9 8440U,2.4GHz,512.0,256,500.0,128.0,1.0,Intel,GeForce 1974,,1736.32
Asus,Product_42,Netbook,14.8,IPS Panel Full HD 1920x1200,32GB,Linux,Intel,Core i9 4222U,2.6GHz,0.0,512,1000.0,0.0,1.0,Nvidia,GeForce 1877,,942.16
Toshiba,Product_778,Gaming,14.0,Touchscreen 2400x1600,8GB,Windows 7,AMD,Core i5 6556U,1.6GHz,256.0,1024,500.0,32.0,0.0,Nvidia,HD Graphics 965,,1017.63
HP,Product_124,2 in 1 Convertible,14.5,IPS Panel Quad HD+ / Touchscreen 3200x1800,8GB,No OS,AMD,Core i7 7945U,3.3GHz,256.0,1024,0.0,128.0,0.0,Intel,HD Graphics 1020,,1080.4
Microsoft,Product_583,2 in 1 Convertible,12.8,Quad HD+ / Touchscreen 3200x1800,8GB,Chrome OS,AMD,Core i9 6815U,2.7GHz,128.0,1024,500.0,128.0,1.0,Nvidia,GeForce 1741,,931.92
Samsung,Product_232,Ultrabook,11.5,IPS Panel Quad HD+ 2560x1440,32GB,Windows 7,AMD,Core i3 3254U,1.9GHz,512.0,1024,1000.0,64.0,0.0,Intel,Radeon 1976,,848.07
Toshiba,Product_711,2 in 1 Convertible,14.3,IPS Panel Quad HD+ 3200x1800,16GB,Mac OS X,AMD,Core i5 7302U,1.3GHz,0.0,128,1000.0,128.0,1.0,Nvidia,Radeon 1279,,1023.43
HP,Product_265,Notebook,16.8,4K Ultra HD 3840x2160,32GB,Windows 10 S,Intel,Core i9 4858U,3.4GHz,0.0,1024,500.0,64.0,1.0,AMD,HD Graphics 1764,,318.17
Asus,Product_433,Ultrabook,12.7,Full HD / Touchscreen 1920x1080,4GB,No OS,Intel,Core i9 8159U,1.3GHz,0.0,512,500.0,64.0,0.0,Intel,Radeon 1122,,856.77
Lenovo,Product_408,Workstation,14.2,IPS Panel 2560x1440,4GB,Linux,AMD,Core i5 8187U,2.7GHz,512.0,256,0.0,32.0,0.0,Nvidia,GeForce 954,,999.03
Asus,Product_226,Notebook,12.4,2560x1440,32GB,Mac OS X,AMD,Core i5 5515U,1.6GHz,512.0,0,0.0,32.0,0.0,AMD,HD Graphics 1869,,851.22
Huawei,Product_986,Gaming,16.6,Touchscreen 1366x768,16GB,Chrome OS,AMD,Core i9 6531U,2.9GHz,128.0,1024,1000.0,128.0,0.0,Nvidia,HD Graphics 1978,,1555.54
Apple,Product_265,Notebook,15.4,IPS Panel 4K Ultra HD 3840x2160,32GB,Chrome OS,Intel,Core i7 3365U,2.9GHz,256.0,512,0.0,32.0,0.0,Nvidia,GeForce 1635,,1222.0
Mediacom,Product_900,2 in 1 Convertible,12.3,Full HD 1920x1080,32GB,Mac OS X,AMD,Core i5 7823U,2.1GHz,0.0,256,1000.0,128.0,0.0,Intel,HD Graphics 674,,1028.59
Acer,Product_842,Gaming,12.9,IPS Panel Full HD 1920x1200,16GB,Chrome OS,Intel,Core i7 7443U,3.8GHz,256.0,128,1000.0,64.0,1.0,AMD,Radeon 1029,,1095.34
Microsoft,Product_202,2 in 1 Convertible,14.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,4GB,Windows 10,AMD,Core i5 7637U,2.2GHz,0.0,0,500.0,128.0,0.0,AMD,Radeon 1596,,1662.95
Dell,Product_136,Workstation,15.6,Touchscreen / 4K Ultra HD 3840x2160,16GB,No OS,AMD,Core i3 3920U,3.9GHz,128.0,1024,500.0,128.0,0.0,Intel,GeForce 1043,,447.62
Mediacom,Product_898,Workstation,16.8,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,4GB,Windows 10,AMD,Core i7 6883U,2.5GHz,128.0,0,1000.0,128.0,0.0,AMD,Radeon 899,,1630.34
Lenovo,Product_614,Netbook,15.5,IPS Panel Retina Display 2304x1440,4GB,Windows 10 S,Intel,Core i9 4594U,1.8GHz,0.0,0,500.0,32.0,1.0,Intel,Radeon 1443,,1394.91
Samsung,Product_296,Netbook,13.0,2560x1440,8GB,Mac OS X,AMD,Core i9 3954U,3.4GHz,128.0,256,1000.0,64.0,1.0,AMD,GeForce 1494,,1632.49
Microsoft,Product_278,2 in 1 Convertible,15.6,Quad HD+ / Touchscreen 3200x1800,32GB,Windows 7,AMD,Core i9 8820U,3.0GHz,0.0,0,1000.0,0.0,1.0,AMD,Radeon 896,,1269.23
Samsung,Product_135,2 in 1 Convertible,11.0,IPS Panel Touchscreen 1366x768,8GB,Windows 7,Intel,Core i3 3084U,1.4GHz,128.0,512,1000.0,128.0,1.0,AMD,GeForce 522,,622.95
Microsoft,Product_44,Gaming,11.1,Full HD 1920x1080,8GB,Windows 7,Intel,Core i5 4430U,2.7GHz,512.0,1024,500.0,128.0,1.0,Intel,GeForce 806,,960.61
Acer,Product_329,Ultrabook,15.5,Quad HD+ / Touchscreen 3200x1800,4GB,Windows 7,AMD,Core i9 4872U,3.8GHz,512.0,128,0.0,64.0,1.0,Nvidia,Radeon 1002,,1476.04
HP,Product_102,Workstation,14.9,Touchscreen 2400x1600,4GB,Chrome OS,Intel,Core i3 4771U,2.1GHz,512.0,128,0.0,128.0,0.0,Nvidia,Radeon 1987,,1927.87
Acer,Product_86,Workstation,12.9,Touchscreen 1366x768,4GB,Chrome OS,AMD,Core i5 7610U,3.0GHz,0.0,0,1000.0,128.0,0.0,Nvidia,GeForce 1746,,453.78
Dell,Product_598,Netbook,11.4,1366x768,4GB,Mac OS X,Intel,Core i7 4662U,1.0GHz,512.0,0,0.0,64.0,1.0,Nvidia,GeForce 767,,1106.29
MSI,Product_619,2 in 1 Convertible,16.9,Quad HD+ / Touchscreen 3200x1800,32GB,Windows 10,Intel,Core i9 3611U,2.1GHz,256.0,256,500.0,64.0,0.0,Nvidia,GeForce 1150,,1379.97
Acer,Product_554,Workstation,16.1,IPS Panel 2560x1440,16GB,Mac OS X,AMD,Core i9 6595U,2.6GHz,512.0,256,500.0,32.0,1.0,AMD,HD Graphics 1957,,839.95
Huawei,Product_623,Notebook,16.3,IPS Panel Touchscreen 1366x768,4GB,Linux,AMD,Core i3 6839U,1.2GHz,0.0,256,0.0,32.0,0.0,AMD,HD Graphics 519,,1829.86
Xiaomi,Product_36,Ultrabook,16.0,IPS Panel 2560x1440,8GB,No OS,AMD,Core i5 7195U,1.9GHz,0.0,1024,0.0,64.0,1.0,AMD,HD Graphics 1597,,694.21
Apple,Product_52,2 in 1 Convertible,16.0,IPS Panel 2560x1440,8GB,Windows 7,Intel,Core i7 4455U,1.7GHz,512.0,0,500.0,32.0,1.0,Nvidia,GeForce 1114,,510.48
Apple,Product_590,Netbook,15.8,4K Ultra HD / Touchscreen 3840x2160,,Windows 7,AMD,Core i3 6406U,1.0GHz,0.0,0,0.0,64.0,1.0,AMD,GeForce 1826,,1436.73
Samsung,Product_284,2 in 1 Convertible,12.4,1600x900,16GB,Windows 7,Intel,Core i3 7808U,2.3GHz,0.0,256,0.0,32.0,1.0,Nvidia,GeForce 1289,,926.3
Lenovo,Product_177,2 in 1 Convertible,16.8,IPS Panel Full HD 2560x1440,16GB,Linux,Intel,Core i9 7300U,2.6GHz,0.0,256,500.0,0.0,1.0,AMD,Radeon 1430,,939.64
Apple,Product_748,Gaming,12.0,Quad HD+ 3200x1800,4GB,Chrome OS,Intel,Core i9 6368U,4.0GHz,0.0,128,500.0,32.0,0.0,AMD,HD Graphics 1070,,748.63
Acer,Product_76,Workstation,12.8,Touchscreen / 4K Ultra HD 3840x2160,4GB,No OS,Intel,Core i9 4901U,3.6GHz,128.0,256,1000.0,0.0,0.0,Nvidia,HD Graphics 1175,,639.62
Google,Product_429,Ultrabook,13.1,Full HD / Touchscreen 1920x1080,32GB,Mac OS X,AMD,Core i3 5266U,2.9GHz,256.0,256,0.0,64.0,0.0,Intel,HD Graphics 1300,,1793.44
Xiaomi,Product_448,Netbook,13.6,IPS Panel 1366x768,8GB,Mac OS X,AMD,Core i7 5906U,3.4GHz,256.0,1024,500.0,32.0,1.0,Intel,HD Graphics 1007,,1002.51
Huawei,Product_975,2 in 1 Convertible,11.6,Touchscreen 2400x1600,16GB,Mac OS X,AMD,Core i5 4325U,3.7GHz,256.0,128,1000.0,0.0,0.0,AMD,GeForce 1110,,1006.6
Google,Product_811,Workstation,17.1,1600x900,16GB,Linux,Intel,Core i3 6109U,3.8GHz,128.0,256,0.0,64.0,0.0,AMD,Radeon 1042,,631.63
Apple,Product_908,2 in 1 Convertible,13.6,IPS Panel 2560x1440,16GB,Mac OS X,AMD,Core i9 3472U,3.2GHz,128.0,128,0.0,0.0,1.0,Nvidia,HD Graphics 946,,1554.56
Samsung,Product_780,Ultrabook,15.0,IPS Panel Quad HD+ 2560x1440,32GB,Linux,Intel,Core i5 7075U,3.1GHz,0.0,256,500.0,128.0,0.0,Intel,Radeon 771,,1605.23
MSI,Product_473,Gaming,17.3,Quad HD+ 3200x1800,32GB,Mac OS X,AMD,Core i5 4984U,3.4GHz,0.0,512,1000.0,64.0,0.0,AMD,Radeon 1992,,1280.58
Acer,Product_670,Gaming,12.4,Full HD / Touchscreen 1920x1080,32GB,No OS,AMD,Core i9 4116U,1.5GHz,256.0,512,500.0,128.0,0.0,AMD,Radeon 1257,,1535.41
Fujitsu,Product_506,Notebook,15.2,4K Ultra HD / Touchscreen 3840x2160,8GB,No OS,Intel,Core i3 5040U,3.0GHz,512.0,1024,0.0,64.0,0.0,AMD,HD Graphics 1736,,667.82
Lenovo,Product_145,Gaming,12.1,IPS Panel Full HD / Touchscreen 1920x1080,32GB,Linux,AMD,Core i9 7906U,1.7GHz,0.0,0,1000.0,32.0,0.0,Nvidia,HD Graphics 1307,,1157.73
Microsoft,Product_780,Ultrabook,14.2,Touchscreen 2400x1600,4GB,Windows 10 S,Intel,Core i5 6317U,2.8GHz,512.0,128,500.0,64.0,0.0,AMD,HD Graphics 1985,,316.38
Apple,Product_52,Netbook,12.2,1366x768,8GB,Linux,Intel,Core i3 3047U,1.9GHz,128.0,0,1000.0,64.0,0.0,Intel,HD Graphics 1951,,585.41
Acer,Product_219,Ultrabook,17.1,IPS Panel Full HD 2160x1440,16GB,Linux,AMD,Core i3 6827U,4.0GHz,128.0,128,500.0,128.0,1.0,Intel,Radeon 711,,429.1
Fujitsu,Product_929,Workstation,12.8,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,8GB,Linux,AMD,Core i3 3292U,4.0GHz,0.0,1024,500.0,32.0,1.0,Nvidia,HD Graphics 1009,,499.06
Microsoft,Product_347,Notebook,13.7,IPS Panel Touchscreen 1366x768,8GB,Chrome OS,Intel,Core i7 8932U,2.9GHz,256.0,128,0.0,64.0,0.0,AMD,HD Graphics 1760,,689.75
MSI,Product_92,Ultrabook,17.0,IPS Panel 4K Ultra HD 3840x2160,16GB,No OS,Intel,Core i3 4256U,2.0GHz,256.0,512,1000.0,0.0,1.0,AMD,GeForce 1407,,1082.6
Toshiba,Product_850,2 in 1 Convertible,13.4,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,16GB,No OS,AMD,Core i5 7793U,1.1GHz,128.0,256,0.0,64.0,1.0,AMD,GeForce 951,,832.93
Google,Product_490,Netbook,11.6,Touchscreen / Quad HD+ 3200x1800,4GB,Windows 10 S,Intel,Core i9 5400U,2.3GHz,0.0,128,0.0,128.0,1.0,Intel,GeForce 1567,,370.92
Xiaomi,Product_231,Ultrabook,15.6,1366x768,4GB,No OS,AMD,Core i7 8297U,3.2GHz,0.0,1024,1000.0,128.0,0.0,Nvidia,GeForce 956,,1170.14
Xiaomi,Product_66,Workstation,16.6,1366x768,8GB,Windows 7,Intel,Core i5 6629U,2.7GHz,0.0,128,1000.0,128.0,0.0,AMD,GeForce 1366,,1478.55
MSI,Product_512,Notebook,15.4,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,16GB,No OS,Intel,Core i7 7221U,3.5GHz,128.0,256,1000.0,128.0,0.0,Nvidia,GeForce 1065,,1534.54
Razer,Product_960,2 in 1 Convertible,12.7,IPS Panel Quad HD+ 3200x1800,32GB,Windows 10,Intel,Core i7 5275U,1.3GHz,128.0,512,500.0,128.0,1.0,AMD,Radeon 1574,,584.23
Acer,Product_150,Ultrabook,12.1,1920x1080,32GB,Mac OS X,AMD,Core i3 6310U,1.6GHz,256.0,128,0.0,32.0,1.0,AMD,HD Graphics 768,,1193.84
Lenovo,Product_904,Notebook,14.6,Touchscreen / 4K Ultra HD 3840x2160,32GB,Mac OS X,Intel,Core i9 4247U,1.8GHz,0.0,256,1000.0,0.0,0.0,AMD,HD Graphics 1550,,1982.33
Mediacom,Product_350,Notebook,14.6,Quad HD+ 3200x1800,4GB,No OS,AMD,Core i5 3297U,3.3GHz,512.0,256,500.0,0.0,0.0,Nvidia,Radeon 1143,,1149.39
Google,Product_568,2 in 1 Convertible,16.4,4K Ultra HD / Touchscreen 3840x2160,16GB,Windows 7,Intel,Core i5 6493U,2.7GHz,128.0,128,500.0,128.0,0.0,Intel,Radeon 1216,,1026.38
Asus,Product_347,Workstation,16.2,Quad HD+ 3200x1800,16GB,Windows 7,Intel,Core i9 7307U,1.4GHz,256.0,1024,1000.0,128.0,0.0,Nvidia,Radeon 1326,,1097.47
Lenovo,Product_75,Netbook,16.2,IPS Panel 4K Ultra HD 3840x2160,4GB,Linux,Intel,Core i3 5400U,2.9GHz,128.0,128,500.0,0.0,0.0,Intel,Radeon 1608,,1935.21
Microsoft,Product_943,Gaming,15.2,4K Ultra HD / Touchscreen 3840x2160,32GB,No OS,AMD,Core i7 6603U,3.4GHz,512.0,128,500.0,32.0,1.0,AMD,Radeon 1699,,755.46
Fujitsu,Product_474,Gaming,14.9,4K Ultra HD / Touchscreen 3840x2160,16GB,Windows 10,AMD,Core i7 4349U,2.3GHz,0.0,256,500.0,32.0,0.0,Nvidia,HD Graphics 1993,,1228.05
Mediacom,Product_970,Gaming,13.1,2560x1440,16GB,Linux,Intel,Core i3 6256U,3.9GHz,512.0,0,500.0,128.0,1.0,AMD,HD Graphics 1725,,391.65
HP,Product_629,2 in 1 Convertible,13.7,Touchscreen / Quad HD+ 3200x1800,4GB,Chrome OS,Intel,Core i5 7679U,2.3GHz,128.0,0,500.0,64.0,1.0,Intel,GeForce 684,,1376.93
Huawei,Product_162,Netbook,16.7,IPS Panel Full HD 1366x768,4GB,Linux,Intel,Core i5 5315U,3.2GHz,128.0,256,500.0,0.0,1.0,Nvidia,Radeon 1471,,544.99
Huawei,Product_275,2 in 1 Convertible,17.2,Touchscreen / Quad HD+ 3200x1800,8GB,Windows 10,Intel,Core i3 6954U,1.7GHz,512.0,512,0.0,128.0,1.0,AMD,Radeon 1123,,1575.91
Fujitsu,Product_189,Notebook,14.4,IPS Panel Full HD 1920x1200,8GB,Windows 10 S,Intel,Core i9 7283U,1.9GHz,0.0,256,500.0,0.0,1.0,AMD,Radeon 572,,1350.95
HP,Product_224,Notebook,16.5,IPS Panel Full HD 2160x1440,32GB,Windows 10 S,AMD,Core i5 6124U,3.1GHz,0.0,128,0.0,128.0,0.0,AMD,HD Graphics 526,,1626.53
Lenovo,Product_44,Ultrabook,17.0,Touchscreen / Full HD 1920x1080,8GB,Windows 10 S,AMD,Core i5 8311U,3.9GHz,0.0,512,500.0,64.0,0.0,Intel,Radeon 880,,775.11
Microsoft,Product_389,Gaming,14.6,2560x1440,4GB,Windows 10 S,AMD,Core i9 8703U,3.3GHz,0.0,128,0.0,128.0,0.0,Nvidia,HD Graphics 1709,,1172.53
Toshiba,Product_240,Netbook,13.7,Touchscreen 2256x1504,4GB,Mac OS X,Intel,Core i9 8425U,3.9GHz,0.0,128,1000.0,64.0,0.0,AMD,Radeon 1218,,1772.93
LG,Product_514,Workstation,14.4,1366x768,32GB,,AMD,Core i9 8907U,3.8GHz,512.0,1024,1000.0,32.0,1.0,AMD,GeForce 853,,1331.35
Dell,Product_589,2 in 1 Convertible,13.6,1920x1080,8GB,Chrome OS,AMD,Core i5 7613U,3.3GHz,512.0,1024,500.0,32.0,1.0,Nvidia,HD Graphics 653,,347.98
Microsoft,Product_536,Gaming,15.7,IPS Panel Full HD 1920x1200,16GB,Chrome OS,Intel,Core i9 5728U,3.6GHz,128.0,512,500.0,32.0,0.0,AMD,GeForce 1798,,1296.33
Mediacom,Product_510,2 in 1 Convertible,11.1,1920x1080,4GB,No OS,AMD,Core i5 5904U,3.4GHz,512.0,0,500.0,64.0,0.0,Intel,GeForce 1617,,815.32
Apple,Product_263,Workstation,16.9,IPS Panel Full HD / Touchscreen 1920x1080,16GB,Linux,AMD,Core i5 3213U,2.6GHz,256.0,128,1000.0,64.0,1.0,AMD,GeForce 715,,1220.33
